row-id,reference,council-tax-band,amount,geography,organisation,documentation-url_en,documentation-url_cy,council-tax-rate,start-date,end-date
653,29,council-tax-band:b,1288.75,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:29,2019-04-06,2020-04-05
654,30,council-tax-band:c,1472.85,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:30,2019-04-06,2020-04-05
655,31,council-tax-band:d,1656.96,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:31,2019-04-06,2020-04-05
656,32,council-tax-band:e,2025.17,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:32,2019-04-06,2020-04-05
657,33,council-tax-band:f,2393.39,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:33,2019-04-06,2020-04-05
658,34,council-tax-band:g,2761.60,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:34,2019-04-06,2020-04-05
659,35,council-tax-band:h,3313.92,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:35,2019-04-06,2020-04-05
660,36,council-tax-band:i,3866.24,W06000004,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:36,2019-04-06,2020-04-05
661,37,council-tax-band:a,1069.55,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:37,2019-04-06,2020-04-05
662,38,council-tax-band:b,1247.81,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:38,2019-04-06,2020-04-05
663,49,council-tax-band:c,1426.07,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:39,2019-04-06,2020-04-05
664,40,council-tax-band:d,1604.33,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:40,2019-04-06,2020-04-05
665,41,council-tax-band:e,1960.85,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:41,2019-04-06,2020-04-05
666,42,council-tax-band:f,2317.37,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:42,2019-04-06,2020-04-05
667,43,council-tax-band:g,2673.88,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:43,2019-04-06,2020-04-05
668,44,council-tax-band:h,3208.66,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:44,2019-04-06,2020-04-05
669,45,council-tax-band:i,3743.44,W06000005,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:45,2019-04-06,2020-04-05
670,46,council-tax-band:a,987.09,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:46,2019-04-06,2020-04-05
671,47,council-tax-band:b,1151.60,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:47,2019-04-06,2020-04-05
672,48,council-tax-band:c,1316.12,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:48,2019-04-06,2020-04-05
673,49,council-tax-band:d,1480.63,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:49,2019-04-06,2020-04-05
674,50,council-tax-band:e,1809.66,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:50,2019-04-06,2020-04-05
675,51,council-tax-band:f,2138.69,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:51,2019-04-06,2020-04-05
676,52,council-tax-band:g,2467.72,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:52,2019-04-06,2020-04-05
677,53,council-tax-band:h,2961.26,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:53,2019-04-06,2020-04-05
678,54,council-tax-band:i,3454.80,W06000006,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:54,2019-04-06,2020-04-05
679,55,council-tax-band:a,1075.63,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:55,2019-04-06,2020-04-05
680,56,council-tax-band:b,1254.90,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:56,2019-04-06,2020-04-05
681,57,council-tax-band:c,1434.17,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:57,2019-04-06,2020-04-05
682,58,council-tax-band:d,1613.44,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:58,2019-04-06,2020-04-05
683,59,council-tax-band:e,1971.98,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:69,2019-04-06,2020-04-05
684,60,council-tax-band:f,2330.52,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:60,2019-04-06,2020-04-05
685,61,council-tax-band:g,2689.07,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:61,2019-04-06,2020-04-05
686,62,council-tax-band:h,3226.88,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:62,2019-04-06,2020-04-05
687,63,council-tax-band:i,3764.69,W06000023,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:63,2019-04-06,2020-04-05
688,64,council-tax-band:a,1063.88,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:64,2019-04-06,2020-04-05
689,65,council-tax-band:b,1241.19,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:65,2019-04-06,2020-04-05
690,66,council-tax-band:c,1418.51,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:66,2019-04-06,2020-04-05
691,67,council-tax-band:d,1595.82,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:67,2019-04-06,2020-04-05
692,68,council-tax-band:e,1950.45,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:68,2019-04-06,2020-04-05
693,69,council-tax-band:f,2305.07,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:69,2019-04-06,2020-04-05
694,70,council-tax-band:g,2659.70,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:70,2019-04-06,2020-04-05
695,71,council-tax-band:h,3191.64,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:71,2019-04-06,2020-04-05
696,72,council-tax-band:i,3723.58,W06000008,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:72,2019-04-06,2020-04-05
697,73,council-tax-band:a,918.17,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:73,2019-04-06,2020-04-05
698,74,council-tax-band:b,1071.19,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:74,2019-04-06,2020-04-05
699,75,council-tax-band:c,1224.22,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:75,2019-04-06,2020-04-05
700,76,council-tax-band:d,1377.25,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:76,2019-04-06,2020-04-05
701,77,council-tax-band:e,1683.31,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:77,2019-04-06,2020-04-05
702,78,council-tax-band:f,1989.36,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:78,2019-04-06,2020-04-05
703,79,council-tax-band:g,2295.42,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:79,2019-04-06,2020-04-05
704,80,council-tax-band:h,2754.50,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:80,2019-04-06,2020-04-05
705,81,council-tax-band:i,3213.58,W06000009,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:81,2019-04-06,2020-04-05
706,82,council-tax-band:a,1058.46,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:82,2019-04-06,2020-04-05
707,83,council-tax-band:b,1234.87,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:83,2019-04-06,2020-04-05
708,84,council-tax-band:c,1411.28,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:84,2019-04-06,2020-04-05
709,85,council-tax-band:d,1587.69,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:85,2019-04-06,2020-04-05
710,86,council-tax-band:e,1940.51,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:86,2019-04-06,2020-04-05
711,87,council-tax-band:f,2293.33,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:87,2019-04-06,2020-04-05
712,88,council-tax-band:g,2646.15,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:88,2019-04-06,2020-04-05
713,89,council-tax-band:h,3175.38,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:89,2019-04-06,2020-04-05
714,90,council-tax-band:i,3704.61,W06000010,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:90,2019-04-06,2020-04-05
715,91,council-tax-band-a,1078.98,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:91,2019-04-06,2020-04-05
716,92,council-tax-band-b,1258.81,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:92,2019-04-06,2020-04-05
717,93,council-tax-band-c,1438.64,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:93,2019-04-06,2020-04-05
718,94,council-tax-band-d,1618.47,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:94,2019-04-06,2020-04-05
719,95,council-tax-band-e,1978.13,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:95,2019-04-06,2020-04-05
720,96,council-tax-band-f,2337.79,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:96,2019-04-06,2020-04-05
721,97,council-tax-band-g,2697.45,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:97,2019-04-06,2020-04-05
722,98,council-tax-band-h,3236.95,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:98,2019-04-06,2020-04-05
723,99,council-tax-band-i,3776.44,W06000011,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:99,2019-04-06,2020-04-05
724,100,council-tax-band-a,1238.19,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:100,2019-04-06,2020-04-05
725,101,council-tax-band-b,1444.56,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:101,2019-04-06,2020-04-05
726,102,council-tax-band-c,1650.93,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:102,2019-04-06,2020-04-05
727,103,council-tax-band-d,1857.29,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:103,2019-04-06,2020-04-05
728,104,council-tax-band-e,2270.02,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:104,2019-04-06,2020-04-05
729,105,council-tax-band-f,2682.75,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:105,2019-04-06,2020-04-05
730,106,council-tax-band-g,3095.49,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:106,2019-04-06,2020-04-05
731,107,council-tax-band-h,3714.58,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:107,2019-04-06,2020-04-05
732,108,council-tax-band-i,4333.68,W06000012,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:108,2019-04-06,2020-04-05
733,109,council-tax-band-a,1184.79,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:109,2019-04-06,2020-04-05
734,110,council-tax-band-b,1382.26,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:110,2019-04-06,2020-04-05
735,111,council-tax-band-c,1579.73,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:111,2019-04-06,2020-04-05
736,112,council-tax-band-d,1777.19,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:112,2019-04-06,2020-04-05
737,113,council-tax-band-e,2172.12,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:113,2019-04-06,2020-04-05
738,114,council-tax-band-f,2567.05,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:114,2019-04-06,2020-04-05
739,115,council-tax-band-g,2961.99,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:115,2019-04-06,2020-04-05
740,116,council-tax-band-h,3554.38,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:116,2019-04-06,2020-04-05
741,117,council-tax-band-i,4146.78,W06000013,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:117,2019-04-06,2020-04-05
742,118,council-tax-band-a,1034.46,W06000014,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:118,2019-04-06,2020-04-05
743,119,council-tax-band-b,1206.87,W06000014,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:119,2019-04-06,2020-04-05
744,120,council-tax-band-c,1379.28,W06000014,,https://gov.wales/council-tax-levels-april-2019-march-2020,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2019-i-mawrth-2020,council-tax-rate:120,2019-04-06,2020-04-05
